timestamp,initial_price,final_price,tick_count,max_gap,volume_sum,future_return,target,label_source,label_threshold,label_version
2026-06-13 03:15:00,63672.5,63511.2,15,60.0,129.224732,-0.002533275746986539,0.0,bybit_spot_1m_ohlcv,0.002,v1
2025-06-24 20:15:00,105528.8,105807.6,15,60.0,69.949944,0.0026419328183396405,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-09-01 13:15:00,109225.5,109448.2,15,60.0,91.749245,0.00203890117234524,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-11-25 13:30:00,87641.8,87035.1,15,60.0,222.494697,-0.006922495886665839,0.0,bybit_spot_1m_ohlcv,0.002,v1
2026-02-26 14:15:00,67943.1,68112.6,15,60.0,144.058297,0.0024947345646577426,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-09-18 03:00:00,116949.3,117438.4,15,60.0,395.855328,0.004182154147138863,1.0,bybit_spot_1m_ohlcv,0.002,v1
2026-01-29 22:45:00,84393.6,84563.9,15,60.0,26.028896,0.00201792552989784,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-07-16 18:00:00,119071.2,119322.4,15,60.0,97.336255,0.0021096621181275993,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-11-05 00:00:00,101619.4,101103.5,15,60.0,142.328125,-0.005076786519109433,0.0,bybit_spot_1m_ohlcv,0.002,v1
2025-05-16 16:15:00,104382.0,103960.0,15,60.0,174.748689,-0.004042842635703435,0.0,bybit_spot_1m_ohlcv,0.002,v1
2026-02-16 23:00:00,68596.8,68740.6,15,60.0,48.415873,0.0020963076994845358,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-09-23 23:15:00,112168.4,111889.0,15,60.0,66.803674,-0.002490897614657887,0.0,bybit_spot_1m_ohlcv,0.002,v1
2026-02-02 18:15:00,78717.2,78425.6,15,60.0,136.532652,-0.003704400054879843,0.0,bybit_spot_1m_ohlcv,0.002,v1
2025-10-28 14:45:00,114453.2,115076.8,15,60.0,305.987168,0.005448515200972977,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-10-14 19:00:00,112935.9,113175.0,15,60.0,96.061635,0.00211713015967468,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-10-15 17:30:00,110398.6,110713.6,15,60.0,119.352412,0.0028532970526799896,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-11-25 18:45:00,87574.5,87234.0,15,60.0,104.91567500000001,-0.0038881181165749856,0.0,bybit_spot_1m_ohlcv,0.002,v1
2025-11-03 17:00:00,106579.8,106832.0,15,60.0,86.596,0.0023663020572378133,1.0,bybit_spot_1m_ohlcv,0.002,v1
2026-01-09 15:30:00,91602.7,91242.9,15,60.0,471.50543700000003,-0.0039278318215511,0.0,bybit_spot_1m_ohlcv,0.002,v1
2026-04-19 21:45:00,74789.7,74422.9,15,60.0,164.400518,-0.00490441865657969,0.0,bybit_spot_1m_ohlcv,0.002,v1
2025-10-28 20:00:00,113614.5,112933.9,15,60.0,477.395554,-0.005990432559224393,0.0,bybit_spot_1m_ohlcv,0.002,v1
2026-01-08 07:30:00,90254.8,90440.0,15,60.0,120.50612100000001,0.0020519684271639296,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-06-26 15:45:00,107052.8,107308.9,15,60.0,163.706603,0.0023922774556105852,1.0,bybit_spot_1m_ohlcv,0.002,v1
2026-02-04 11:00:00,76251.8,75819.0,15,60.0,142.44357499999998,-0.005675931584565835,0.0,bybit_spot_1m_ohlcv,0.002,v1
2026-04-23 17:45:00,77139.3,77762.8,15,60.0,297.360366,0.008082780113379196,1.0,bybit_spot_1m_ohlcv,0.002,v1
2026-01-16 15:15:00,95531.0,94723.4,15,60.0,304.385249,-0.008453800337063333,0.0,bybit_spot_1m_ohlcv,0.002,v1
2025-11-04 08:00:00,104536.4,103873.1,15,60.0,226.76748800000001,-0.006345158241531008,0.0,bybit_spot_1m_ohlcv,0.002,v1
2026-06-08 11:00:00,63100.0,63446.1,15,60.0,145.048547,0.0054849445324880045,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-06-13 18:00:00,105418.7,105039.8,15,60.0,124.058138,-0.0035942389727817796,0.0,bybit_spot_1m_ohlcv,0.002,v1
2025-08-24 20:00:00,112426.2,112156.7,15,60.0,467.53652,-0.0023971280715704845,0.0,bybit_spot_1m_ohlcv,0.002,v1
2025-07-07 13:15:00,108181.4,108420.3,15,60.0,168.00395,0.002208327864124577,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-06-01 21:30:00,105162.5,105375.1,15,60.0,49.287043000000004,0.002021633186734851,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-08-13 14:45:00,121547.2,120914.6,15,60.0,473.190364,-0.0052045625074044165,0.0,bybit_spot_1m_ohlcv,0.002,v1
